tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
Bracken	marmgCAMI2_short_read_sample_8	0.052342963515078014	0.4341903044887319	0.15743594980675582	0.9666666666666667	0.6304347826086957	0.763157894736842	29.0	17.0	1.0	46.0	0.6170212765957447	1.7301906120959756	0.45190719968774795	0.07871797490337795
Bracken	marmgCAMI2_short_read_sample_7	0.05298128001794172	0.6447723131546221	0.16274086148443792	0.9642857142857143	0.5625	0.7105263157894737	27.0	21.0	1.0	48.0	0.5510204081632653	1.7297598862436832	0.4468277109273673	0.08137043074221892
Bracken	marmgCAMI2_short_read_sample_6	0.05045153086156363	0.5700175300714899	0.14070658001986042	0.9666666666666667	0.5686274509803921	0.7160493827160493	29.0	22.0	1.0	51.0	0.5576923076923077	1.8953923566853783	0.48206419453348914	0.07035329000993022
Bracken	marmgCAMI2_short_read_sample_5	0.049101988391286475	0.5329443130453997	0.1509116306660392	0.9655172413793104	0.56	0.7088607594936709	28.0	22.0	1.0	50.0	0.5490196078431373	1.9609320001002815	0.501257788458652	0.07545581533301958
Bracken	marmgCAMI2_short_read_sample_4	0.05295031673598301	0.8505136572024419	0.2019075142480328	1.0	0.5510204081632653	0.7105263157894737	27.0	22.0	0.0	49.0	0.5510204081632653	1.9014004899838977	0.4885632799918784	0.10095375712401633
Bracken	marmgCAMI2_short_read_sample_3	0.05068029534825113	0.47279401286129424	0.18248272744300803	0.967741935483871	0.6122448979591837	0.75	30.0	19.0	1.0	49.0	0.6	1.925087166607872	0.49464955191853277	0.09124136372150396
Bracken	marmgCAMI2_short_read_sample_2	0.05234409086535118	0.6285395940322247	0.1715621084151188	0.9285714285714286	0.5652173913043478	0.7027027027027025	26.0	20.0	2.0	46.0	0.5416666666666666	1.7670872878711958	0.46154421500316894	0.08578105420755934
Bracken	marmgCAMI2_short_read_sample_1	0.05022168050601767	0.6363766842199094	0.19336283429600423	0.967741935483871	0.625	0.759493670886076	30.0	18.0	1.0	48.0	0.6122448979591837	1.8566740236668842	0.479611887482807	0.09668141714800207
Bracken	marmgCAMI2_short_read_sample_9	0.05114597652239549	0.9841427848931849	0.18183215438990202	0.9655172413793104	0.509090909090909	0.6666666666666667	28.0	27.0	1.0	55.0	0.5	1.782146091533723	0.44472121711794677	0.090916077194951
LSHVc	marmgCAMI2_short_read_sample_9	0.07451204222078338	3.709100808395811	0.5799207990508609	0.6551724137931034	0.05757575757575758	0.10584958217270195	19.0	311.0	10.0	330.0	0.05588235294117647	2.5839107907779204	0.4455715651982965	0.28996039952543023
LSHVc	marmgCAMI2_short_read_sample_8	0.07874725841335423	4.6829966921069754	0.7507566005678749	0.6666666666666666	0.028530670470756064	0.05471956224350206	20.0	681.0	10.0	701.0	0.02812939521800281	2.9560049681898035	0.4511257398161754	0.3753783002839377
LSHVc	marmgCAMI2_short_read_sample_7	0.07904590520836235	5.065304244195681	0.6542623260026653	0.6785714285714286	0.04428904428904429	0.08315098468271336	19.0	410.0	9.0	429.0	0.04337899543378995	2.707371785353354	0.4466536381540693	0.3271311630013325
LSHVc	marmgCAMI2_short_read_sample_6	0.07710670874091448	3.2476866050252746	0.6178975131555255	0.6666666666666666	0.06269592476489028	0.1146131805157593	20.0	299.0	10.0	319.0	0.060790273556231005	2.577925646101772	0.4471535461949421	0.3089487565777627
LSHVc	marmgCAMI2_short_read_sample_5	0.07722271988496253	4.183073912605199	0.6635802674479909	0.6551724137931034	0.0420353982300885	0.079002079002079	19.0	433.0	10.0	452.0	0.04112554112554113	2.8274045956805516	0.46247163534401126	0.33179013372399613
LSHVc	marmgCAMI2_short_read_sample_3	0.07723323468614003	2.6128488288302627	0.5973353475170203	0.6451612903225806	0.06578947368421052	0.11940298507462686	20.0	284.0	11.0	304.0	0.06349206349206349	2.6320927010251576	0.4603953030309333	0.2986676737585102
LSHVc	marmgCAMI2_short_read_sample_2	0.07963837317540182	4.215610277781966	0.645207538376335	0.6428571428571429	0.043689320388349516	0.08181818181818182	18.0	394.0	10.0	412.0	0.04265402843601896	2.7438213250752606	0.4557068069453153	0.32260376918816763
LSHVc	marmgCAMI2_short_read_sample_1	0.07803078693571674	5.52545683632703	0.6727919722195602	0.6129032258064516	0.03512014787430684	0.06643356643356643	19.0	522.0	12.0	541.0	0.034358047016274866	2.8277110848281293	0.44931236257095836	0.33639598610978005
LSHVc	marmgCAMI2_short_read_sample_0	0.08277248396628772	5.069235374635593	0.6856250633268037	0.64	0.04	0.07529411764705882	16.0	384.0	9.0	400.0	0.039119804400977995	2.756685103542093	0.4601020471485084	0.3428125316634016
